Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,isHomeGame,Projected_Line,Beats_Projected_Line,PTS_Lag_1,PTS_Lag_2,PTS_Lag_3,PTS_Lag_4,PTS_Lag_5,MATCHUP_DEN @ BKN,MATCHUP_DEN @ BOS,MATCHUP_DEN @ CHA,MATCHUP_DEN @ CHI,MATCHUP_DEN @ CLE,MATCHUP_DEN @ DAL,MATCHUP_DEN @ DET,MATCHUP_DEN @ GSW,MATCHUP_DEN @ HOU,MATCHUP_DEN @ IND,MATCHUP_DEN @ LAC,MATCHUP_DEN @ LAL,MATCHUP_DEN @ MEM,MATCHUP_DEN @ MIA,MATCHUP_DEN @ MIL,MATCHUP_DEN @ MIN,MATCHUP_DEN @ NOP,MATCHUP_DEN @ NYK,MATCHUP_DEN @ OKC,MATCHUP_DEN @ ORL,MATCHUP_DEN @ PHI,MATCHUP_DEN @ PHX,MATCHUP_DEN @ POR,MATCHUP_DEN @ SAC,MATCHUP_DEN @ SAS,MATCHUP_DEN @ TOR,MATCHUP_DEN @ UTA,MATCHUP_DEN @ WAS,MATCHUP_DEN vs. ATL,MATCHUP_DEN vs. BKN,MATCHUP_DEN vs. BOS,MATCHUP_DEN vs. CHA,MATCHUP_DEN vs. CHI,MATCHUP_DEN vs. CLE,MATCHUP_DEN vs. DAL,MATCHUP_DEN vs. DET,MATCHUP_DEN vs. GSW,MATCHUP_DEN vs. HOU,MATCHUP_DEN vs. IND,MATCHUP_DEN vs. LAC,MATCHUP_DEN vs. LAL,MATCHUP_DEN vs. MEM,MATCHUP_DEN vs. MIA,MATCHUP_DEN vs. MIL,MATCHUP_DEN vs. MIN,MATCHUP_DEN vs. NOP,MATCHUP_DEN vs. NYK,MATCHUP_DEN vs. OKC,MATCHUP_DEN vs. ORL,MATCHUP_DEN vs. PHI,MATCHUP_DEN vs. PHX,MATCHUP_DEN vs. POR,MATCHUP_DEN vs. SAC,MATCHUP_DEN vs. SAS,MATCHUP_DEN vs. TOR,MATCHUP_DEN vs. UTA,MATCHUP_DEN vs. WAS,Month
53,53,22023,203999,22300340,2023-12-16,L,37,8,15,0.533,1,2,0.5,7,8,0.875,4,2,6,12,2,0,3,3,24,-9,1,0,22.8,1,8.0,31.0,31.0,18.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12
54,54,22023,203999,22300322,2023-12-14,W,30,8,12,0.667,0,2,0.0,10,12,0.833,1,13,14,10,1,0,1,2,26,21,1,0,22.4,1,24.0,8.0,31.0,31.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
55,55,22023,203999,22300307,2023-12-12,W,16,2,5,0.4,0,0,0.0,0,0,0.0,3,6,9,6,0,0,0,1,4,5,1,1,24.0,0,26.0,24.0,8.0,31.0,31.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
56,56,22023,203999,22300296,2023-12-11,W,36,9,13,0.692,1,1,1.0,6,7,0.857,2,6,8,9,3,2,1,3,25,8,1,1,18.6,1,4.0,26.0,24.0,8.0,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
57,57,22023,203999,22301224,2023-12-08,L,34,9,26,0.346,1,2,0.5,4,7,0.571,7,9,16,5,0,2,3,5,23,3,1,0,17.4,1,25.0,4.0,26.0,24.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
58,58,22023,203999,22301215,2023-12-06,L,37,9,32,0.281,2,7,0.286,2,2,1.0,5,10,15,10,1,0,4,2,22,1,1,1,20.4,1,23.0,25.0,4.0,26.0,24.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
59,59,22023,203999,22300290,2023-12-02,L,38,13,23,0.565,1,4,0.25,9,12,0.75,2,11,13,14,2,1,0,3,36,11,1,1,20.0,1,22.0,23.0,25.0,4.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
60,60,22023,203999,22300279,2023-12-01,W,35,9,18,0.5,0,3,0.0,3,6,0.5,1,4,5,16,1,2,3,4,21,6,1,1,22.0,0,36.0,22.0,23.0,25.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
61,61,22023,203999,22300263,2023-11-29,W,33,12,19,0.632,1,2,0.5,7,8,0.875,6,4,10,15,1,0,0,2,32,29,1,0,25.4,1,21.0,36.0,22.0,23.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
62,62,22023,203999,22300252,2023-11-26,W,34,17,29,0.586,0,0,0.0,5,5,1.0,5,6,11,9,1,0,5,3,39,14,1,0,26.8,1,32.0,21.0,36.0,22.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11
63,63,22023,203999,22300048,2023-11-24,L,42,14,31,0.452,3,8,0.375,7,11,0.636,6,13,19,8,3,0,3,3,38,-12,1,1,30.0,1,39.0,32.0,21.0,36.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
64,64,22023,203999,22300226,2023-11-22,L,36,12,18,0.667,1,2,0.5,5,5,1.0,5,8,13,12,3,2,1,4,30,4,1,1,33.2,0,38.0,39.0,32.0,21.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
65,65,22023,203999,22300218,2023-11-20,W,15,4,8,0.5,1,4,0.25,0,0,0.0,0,5,5,5,0,1,1,1,9,-4,1,1,32.0,0,30.0,38.0,39.0,32.0,21.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
66,66,22023,203999,22300210,2023-11-19,L,28,8,13,0.615,0,0,0.0,2,5,0.4,1,9,10,7,1,1,3,5,18,-16,1,1,29.6,0,9.0,30.0,38.0,39.0,32.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
67,67,22023,203999,22300034,2023-11-17,L,36,10,20,0.5,1,8,0.125,5,5,1.0,2,14,16,18,1,1,4,2,26,5,1,1,26.8,0,18.0,9.0,30.0,38.0,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
68,68,22023,203999,22300024,2023-11-14,W,36,8,23,0.348,2,7,0.286,14,14,1.0,3,13,16,9,1,0,4,2,32,3,1,0,24.2,1,26.0,18.0,9.0,30.0,38.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
69,69,22023,203999,22300182,2023-11-12,L,38,13,26,0.5,2,6,0.333,8,8,1.0,6,15,21,11,0,1,3,3,36,12,1,1,23.0,1,32.0,26.0,18.0,9.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
70,70,22023,203999,22300169,2023-11-08,W,37,14,25,0.56,1,8,0.125,6,10,0.6,3,10,13,5,3,1,3,3,35,3,1,0,24.2,1,36.0,32.0,26.0,18.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
71,71,22023,203999,22300156,2023-11-06,W,36,15,24,0.625,2,6,0.333,3,5,0.6,3,11,14,12,1,1,2,1,35,16,1,0,29.4,1,35.0,36.0,32.0,26.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
72,72,22023,203999,22300139,2023-11-04,W,33,9,16,0.563,1,3,0.333,9,9,1.0,4,12,16,9,3,0,1,3,28,33,1,0,32.8,0,35.0,35.0,36.0,32.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
73,73,22023,203999,22300006,2023-11-03,W,36,14,16,0.875,2,2,1.0,3,5,0.6,7,7,14,9,1,1,4,3,33,17,1,0,33.2,0,28.0,35.0,35.0,36.0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
74,74,22023,203999,22300123,2023-11-01,L,30,11,23,0.478,1,6,0.167,2,2,1.0,2,8,10,3,0,0,5,0,25,-19,1,1,33.4,0,33.0,28.0,35.0,35.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11
75,75,22023,203999,22300110,2023-10-30,W,35,12,16,0.75,1,3,0.333,2,5,0.4,1,9,10,11,0,2,1,3,27,13,1,0,31.2,0,25.0,33.0,28.0,35.0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10
76,76,22023,203999,22300095,2023-10-29,W,30,12,16,0.75,1,2,0.5,3,3,1.0,2,12,14,5,0,0,4,3,28,21,1,1,29.6,0,27.0,25.0,33.0,28.0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
77,77,22023,203999,22300078,2023-10-27,W,35,8,14,0.571,1,4,0.25,5,6,0.833,3,9,12,7,1,1,9,1,22,6,1,1,28.2,0,28.0,27.0,25.0,33.0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
78,78,22023,203999,22300061,2023-10-24,W,36,12,22,0.545,3,5,0.6,2,4,0.5,3,10,13,11,1,1,2,2,29,15,1,0,27.0,1,22.0,28.0,27.0,25.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
79,79,22022,203999,22201213,2023-04-08,L,27,2,5,0.4,0,1,0.0,2,2,1.0,0,10,10,10,2,0,4,2,6,-5,1,1,26.2,0,29.0,22.0,28.0,27.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
80,80,22022,203999,22201183,2023-04-04,L,25,7,13,0.538,0,2,0.0,0,1,0.0,2,8,10,4,2,3,8,1,14,-21,1,1,22.4,0,6.0,29.0,22.0,28.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
81,81,22022,203999,22201126,2023-03-27,W,35,8,11,0.727,0,0,0.0,9,11,0.818,3,14,17,12,0,2,3,3,25,11,1,0,19.8,1,14.0,6.0,29.0,22.0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
82,82,22022,203999,22201109,2023-03-25,W,32,10,20,0.5,1,6,0.167,10,11,0.909,1,5,6,11,1,0,3,2,31,19,1,0,19.2,1,25.0,14.0,6.0,29.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
83,83,22022,203999,22201083,2023-03-22,W,34,12,16,0.75,2,3,0.667,5,5,1.0,5,7,12,7,3,0,2,1,31,28,1,1,21.0,1,31.0,25.0,14.0,6.0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
84,84,22022,203999,22201063,2023-03-19,W,36,9,12,0.75,0,0,0.0,4,4,1.0,4,13,17,10,2,0,1,5,22,13,1,1,21.4,1,31.0,31.0,25.0,14.0,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
85,85,22022,203999,22201055,2023-03-18,L,37,11,18,0.611,1,5,0.2,1,1,1.0,2,8,10,8,0,1,6,2,24,2,1,1,24.6,0,22.0,31.0,31.0,25.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
86,86,22022,203999,22201042,2023-03-16,W,33,14,18,0.778,0,1,0.0,2,3,0.667,4,6,10,9,1,1,1,2,30,13,1,1,26.6,1,24.0,22.0,31.0,31.0,25.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
87,87,22022,203999,22201029,2023-03-14,L,35,10,13,0.769,0,1,0.0,8,8,1.0,2,6,8,7,1,0,4,3,28,-8,1,1,27.6,1,30.0,24.0,22.0,31.0,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88,88,22022,203999,22201014,2023-03-12,L,39,14,23,0.609,0,1,0.0,7,10,0.7,6,14,20,11,2,2,3,2,35,14,1,0,27.0,1,28.0,30.0,24.0,22.0,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
89,89,22022,203999,22201002,2023-03-10,L,39,14,24,0.583,4,6,0.667,5,6,0.833,3,8,11,11,3,0,5,2,37,-2,1,1,27.8,1,35.0,28.0,30.0,24.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
90,90,22022,203999,22200989,2023-03-08,L,35,7,16,0.438,3,9,0.333,1,4,0.25,1,11,12,8,0,0,5,1,18,-14,1,0,30.8,0,37.0,35.0,28.0,30.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
91,91,22022,203999,22200975,2023-03-06,W,36,5,8,0.625,1,1,1.0,6,6,1.0,3,10,13,9,0,1,4,1,17,7,1,0,29.6,0,18.0,37.0,35.0,28.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
92,92,22022,203999,22200952,2023-03-03,W,35,7,10,0.7,0,0,0.0,4,6,0.667,3,15,18,10,0,1,2,5,18,16,1,0,27.0,0,17.0,18.0,37.0,35.0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
93,93,22022,203999,22200926,2023-02-28,W,28,7,11,0.636,0,0,0.0,0,1,0.0,5,6,11,10,0,0,4,2,14,31,1,1,25.0,0,18.0,17.0,18.0,37.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
94,94,22022,203999,22200918,2023-02-26,W,42,14,21,0.667,0,1,0.0,12,15,0.8,8,9,17,10,3,0,1,2,40,11,1,0,20.8,1,14.0,18.0,17.0,18.0,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
95,95,22022,203999,22200907,2023-02-25,L,27,7,11,0.636,0,0,0.0,1,1,1.0,3,10,13,3,0,0,3,1,15,-20,1,1,21.4,0,40.0,14.0,18.0,17.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
96,96,22022,203999,22200886,2023-02-23,W,36,8,13,0.615,2,2,1.0,6,6,1.0,7,11,18,13,2,0,7,3,24,14,1,1,20.8,1,15.0,40.0,14.0,18.0,17.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
